timestamp,elapsed_time,log_number,test_mode,person_detected,person_x_mm,person_y_mm,person_distance_mm,person_angle_deg,person_confidence,time_since_person_update_ms,robot_x_mm,robot_y_mm,robot_orientation_deg,imu_yaw_raw,imu_yaw_smoothed,imu_roll,imu_pitch,imu_angular_vel_z,imu_update_rate,imu_drift_estimate,attr_force_x,attr_force_y,attr_force_magnitude,attr_force_direction_deg,repul_force_x,repul_force_y,repul_force_magnitude,repul_force_direction_deg,num_obstacles_in_range,closest_obstacle_dist_mm,closest_obstacle_angle_deg,total_force_x,total_force_y,total_force_magnitude,total_force_direction_deg,expected_direction_to_person_deg,force_direction_deg,direction_error_deg,direction_mismatch_flag,commanded_direction,commanded_speed,motor_1_speed,motor_2_speed,nav_state,nav_state_changed,goal_reached,stuck_detected,time_in_current_state_s,anomaly_detected,anomaly_type,calculation_time_ms,obstacles_filtered_for_person
1764557170.16553,134.309,201,GENERAL,True,1330.3,2233.8,2599.9,30.78,0.984,0.0,3143.5,-3620.1,101.26,103.35,101.26,157.22,87.82,-0.0543,10.0,2.807,0.5720,0.3406,0.6657,30.78,-1.5880,-0.9197,1.8350,-149.92,0,800.0,251.0,-1.0160,-0.5790,1.1694,-150.32,30.78,-150.32,178.90,True,BACKWARDS,0.351,0,0,RECOVERING,False,False,True,0,True,FORCE_AWAY_FROM_PERSON|BACKWARD_TOWARD_FRONT_PERSON|STUCK_DETECTED,0.00,0
1764557170.2109003,134.354,202,GENERAL,True,1330.3,2233.8,2599.9,30.78,0.984,0.0,3144.3,-3624.1,101.67,105.96,101.67,159.04,87.94,-0.0085,10.0,2.899,0.5720,0.3406,0.6657,30.78,-1.1656,-0.9224,1.4865,-141.64,0,800.0,251.0,-0.5937,-0.5818,0.8312,-135.58,30.78,-135.58,-166.36,True,LEFT,0.125,0,0,RECOVERING,False,False,True,0,True,FORCE_AWAY_FROM_PERSON|TURNING_WRONG_WAY|STUCK_DETECTED,0.00,0
1764557170.2504811,134.394,203,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.3,-3624.1,101.66,104.02,101.66,156.61,87.89,0.0266,10.0,2.992,0.5720,0.3406,0.6657,30.78,-1.0624,-0.3935,1.1330,-159.68,1,750.0,251.0,-0.4905,-0.0529,0.4933,-173.85,0.00,-173.85,0.00,False,BACKWARDS,0.148,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.2871208,134.431,204,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,101.54,102.55,101.54,154.73,87.83,0.0043,10.0,3.086,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.3264837,134.470,205,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,101.96,103.82,101.96,155.02,87.86,-0.0224,10.0,3.187,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.3683815,134.512,206,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,102.81,105.32,102.81,155.58,87.82,0.0032,10.0,3.297,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.4078362,134.551,207,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,103.31,104.49,103.31,153.78,87.80,0.0245,10.0,3.414,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.4478335,134.591,208,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,103.41,102.19,103.41,151.08,87.84,0.0629,10.0,3.534,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.4903412,134.634,209,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,103.27,99.85,103.27,148.78,87.79,0.0245,10.0,3.655,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.5285828,134.672,210,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,103.08,99.28,103.08,148.32,87.74,-0.0383,10.0,3.774,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.5724316,134.716,211,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,102.98,102.27,102.98,151.26,87.73,-0.0458,10.0,3.893,0.5715,0.3408,0.6655,30.81,-1.3082,0.1334,1.3150,174.18,2,750.0,251.0,-0.7366,0.4743,0.8761,147.22,0.00,147.22,0.00,False,RIGHT,0.131,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.6244788,134.768,212,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3144.6,-3625.8,102.98,106.03,102.98,155.05,87.80,-0.0075,10.0,4.011,0.5715,0.3408,0.6655,30.81,-1.1668,-0.3290,1.2123,-164.25,2,750.0,251.0,-0.5953,0.0119,0.5954,178.86,0.00,178.86,0.00,False,BACKWARDS,0.179,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.6603541,134.804,213,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.1,-3627.7,103.30,107.22,103.30,156.65,87.64,0.0000,10.0,4.133,0.5710,0.3411,0.6651,30.85,-1.3923,-0.7913,1.6014,-150.39,2,750.0,251.0,-0.8212,-0.4502,0.9365,-151.27,0.00,-151.27,0.00,False,BACKWARDS,0.281,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.700554,134.844,214,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,103.68,106.29,103.68,156.17,87.76,-0.0032,10.0,4.260,0.5702,0.3416,0.6646,30.92,-0.9508,0.1342,0.9602,171.97,2,750.0,251.0,-0.3807,0.4757,0.6093,128.67,0.00,128.67,0.00,False,RIGHT,0.091,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.7474773,134.891,215,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,103.68,103.81,103.68,155.37,87.94,0.0117,10.0,4.387,0.5702,0.3416,0.6646,30.92,-0.9508,0.1342,0.9602,171.97,2,750.0,251.0,-0.3807,0.4757,0.6093,128.67,0.00,128.67,0.00,False,RIGHT,0.091,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.7806985,134.924,216,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,103.63,104.88,103.63,157.62,87.86,-0.0170,10.0,4.513,0.5702,0.3416,0.6646,30.92,-0.9508,0.1342,0.9602,171.97,2,750.0,251.0,-0.3807,0.4757,0.6093,128.67,0.00,128.67,0.00,False,RIGHT,0.091,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.819974,134.964,217,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,103.86,106.82,103.86,160.29,87.84,-0.0224,10.0,4.641,0.5702,0.3416,0.6646,30.92,-0.9508,0.1342,0.9602,171.97,2,750.0,251.0,-0.3807,0.4757,0.6093,128.67,0.00,128.67,0.00,False,RIGHT,0.091,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.8593187,135.003,218,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.32,106.79,104.32,160.76,87.92,0.0117,10.0,4.771,0.5702,0.3416,0.6646,30.92,-0.6871,0.5909,0.9062,139.31,2,750.0,251.0,-0.1170,0.9324,0.9397,97.15,0.00,97.15,0.00,False,RIGHT,0.169,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.8991597,135.043,219,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.83,104.87,104.83,159.38,87.96,0.0170,10.0,4.903,0.5702,0.3416,0.6646,30.92,-0.6871,0.5909,0.9062,139.31,2,750.0,251.0,-0.1170,0.9324,0.9397,97.15,0.00,97.15,0.00,False,RIGHT,0.169,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.9392927,135.083,220,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,105.35,104.50,105.35,159.25,87.99,-0.0043,10.0,5.036,0.5702,0.3416,0.6646,30.92,-0.6871,0.5909,0.9062,139.31,2,750.0,251.0,-0.1170,0.9324,0.9397,97.15,0.00,97.15,0.00,False,RIGHT,0.169,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557170.9777818,135.121,221,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,105.69,105.71,105.69,160.47,87.92,-0.0149,10.0,5.169,0.5702,0.3416,0.6646,30.92,-0.6871,0.5909,0.9062,139.31,2,750.0,251.0,-0.1170,0.9324,0.9397,97.15,0.00,97.15,0.00,False,RIGHT,0.169,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.0190003,135.163,222,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,105.69,105.96,105.69,160.81,87.81,0.0021,10.0,5.301,0.5702,0.3416,0.6646,30.92,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0895,1.3962,1.3991,86.33,0.00,86.33,0.00,False,RIGHT,0.252,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.0611937,135.205,223,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,105.49,105.25,105.49,160.09,87.97,0.0117,10.0,5.429,0.5702,0.3416,0.6646,30.92,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0895,1.3962,1.3991,86.33,0.00,86.33,0.00,False,RIGHT,0.252,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.0992901,135.243,224,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,105.30,104.39,105.30,159.56,87.92,0.0043,10.0,5.552,0.5702,0.3416,0.6646,30.92,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0895,1.3962,1.3991,86.33,0.00,86.33,0.00,False,RIGHT,0.252,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.1415784,135.285,225,GENERAL,True,344.1,3764.2,3779.8,5.22,0.965,0.0,3145.9,-3631.0,105.44,105.25,105.44,160.80,87.94,-0.0138,10.0,5.673,0.3137,0.0287,0.3150,5.22,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.3912,1.6115,1.6583,103.64,5.22,103.64,98.42,True,RIGHT,0.298,0,0,RECOVERING,False,False,True,0,True,FORCE_AWAY_FROM_PERSON|STUCK_DETECTED,0.00,0
1764557171.1802495,135.324,226,GENERAL,True,417.9,3756.7,3779.8,6.35,0.965,0.0,3145.9,-3631.0,105.55,105.94,105.55,161.83,87.80,-0.0160,10.0,5.791,0.3130,0.0348,0.3150,6.35,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.3918,1.6176,1.6644,103.62,6.35,103.62,97.27,True,RIGHT,0.300,0,0,RECOVERING,False,False,True,0,True,FORCE_AWAY_FROM_PERSON|STUCK_DETECTED,0.00,1
1764557171.2248037,135.368,227,GENERAL,True,417.9,3756.7,3779.8,6.35,0.965,0.0,3145.9,-3631.0,105.46,105.94,105.46,161.90,87.99,-0.0011,10.0,5.906,0.3130,0.0348,0.3150,6.35,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.3918,1.6176,1.6644,103.62,6.35,103.62,97.27,True,RIGHT,0.300,0,0,RECOVERING,False,False,True,0,True,FORCE_AWAY_FROM_PERSON|STUCK_DETECTED,0.00,0
1764557171.2641413,135.408,228,GENERAL,True,328.9,2886.7,2905.3,6.50,0.999,0.0,3145.9,-3631.0,105.33,105.49,105.33,161.47,88.01,0.0117,10.0,6.016,0.5297,0.0603,0.5331,6.50,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.1752,1.6431,1.6524,96.09,6.50,96.09,89.59,False,RIGHT,0.297,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.3061395,135.450,229,GENERAL,True,328.9,2886.7,2905.3,6.50,0.999,0.0,3145.9,-3631.0,105.43,105.82,105.43,161.75,88.06,0.0000,10.0,6.123,0.5297,0.0603,0.5331,6.50,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.1752,1.6431,1.6524,96.09,6.50,96.09,89.59,False,RIGHT,0.297,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.3442957,135.488,230,GENERAL,True,328.9,2886.7,2905.3,6.50,0.999,0.0,3145.9,-3631.0,105.44,104.65,105.44,160.87,87.88,0.0224,10.0,6.230,0.5297,0.0603,0.5331,6.50,-0.7049,1.5828,1.7326,114.00,3,750.0,251.0,-0.1752,1.6431,1.6524,96.09,6.50,96.09,89.59,False,RIGHT,0.297,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.3866692,135.530,231,GENERAL,True,385.5,2879.7,2905.3,7.62,0.999,0.0,3145.9,-3631.0,105.25,103.75,105.25,160.42,87.98,-0.0085,10.0,6.330,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,7.62,87.57,79.95,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.4243279,135.568,232,GENERAL,True,385.5,2879.7,2905.3,7.62,0.999,0.0,3145.9,-3631.0,105.12,104.69,105.12,161.65,88.03,-0.0266,10.0,6.423,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,7.62,87.57,79.95,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.4697082,135.613,233,GENERAL,True,385.5,2879.7,2905.3,7.62,0.999,0.0,3145.9,-3631.0,105.18,105.88,105.18,163.09,87.98,-0.0138,10.0,6.508,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,7.62,87.57,79.95,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.5046535,135.648,234,GENERAL,True,385.5,2879.7,2905.3,7.62,0.999,0.0,3145.9,-3631.0,105.28,105.41,105.28,162.80,87.98,0.0447,10.0,6.586,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,7.62,87.57,79.95,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.547824,135.691,235,GENERAL,True,385.5,2879.7,2905.3,7.62,0.999,0.0,3145.9,-3631.0,104.96,102.03,104.96,160.06,87.79,0.0490,10.0,6.654,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,7.62,87.57,79.95,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.5903866,135.734,236,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.44,100.77,104.44,160.23,87.75,-0.0352,10.0,6.711,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.628539,135.772,237,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.19,103.43,104.19,164.16,87.95,-0.0575,10.0,6.758,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.671681,135.815,238,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.30,106.53,104.30,168.39,88.11,-0.0405,10.0,6.798,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.716441,135.860,239,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.40,106.89,104.40,169.96,88.21,0.0117,10.0,6.832,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.7598984,135.903,240,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.56,106.25,104.56,170.13,88.11,0.0011,10.0,6.860,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.7941613,135.938,241,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3145.9,-3631.0,104.73,105.42,104.73,169.73,88.05,0.0043,10.0,6.881,0.5284,0.0707,0.5331,7.62,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.0477,1.1254,1.1264,87.57,0.00,87.57,0.00,False,RIGHT,0.203,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.844216,135.988,242,GENERAL,True,382.3,2018.5,2054.4,10.72,0.984,0.0,3145.9,-3631.0,104.62,103.63,104.62,167.98,88.04,0.0117,10.0,6.894,1.0476,0.1984,1.0662,10.72,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5669,1.2530,1.3753,65.66,10.72,65.66,54.93,False,RIGHT,0.248,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.8812222,136.025,243,GENERAL,True,382.3,2018.5,2054.4,10.72,0.984,0.0,3145.9,-3631.0,104.33,102.92,104.33,167.15,88.20,-0.0011,10.0,6.895,1.0476,0.1984,1.0662,10.72,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5669,1.2530,1.3753,65.66,10.72,65.66,54.93,False,RIGHT,0.248,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.9232717,136.067,244,GENERAL,True,382.3,2018.5,2054.4,10.72,0.984,0.0,3145.9,-3631.0,104.21,104.19,104.21,168.53,88.08,-0.0096,10.0,6.889,1.0476,0.1984,1.0662,10.72,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5669,1.2530,1.3753,65.66,10.72,65.66,54.93,False,RIGHT,0.248,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557171.9665735,136.110,245,GENERAL,True,382.3,2018.5,2054.4,10.72,0.984,0.0,3145.9,-3631.0,104.47,104.70,104.47,169.12,87.98,0.0053,10.0,6.879,1.0476,0.1984,1.0662,10.72,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5669,1.2530,1.3753,65.66,10.72,65.66,54.93,False,RIGHT,0.248,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.0015194,136.145,246,GENERAL,True,421.9,2010.6,2054.4,11.85,0.984,0.0,3145.9,-3631.0,104.78,103.89,104.78,168.35,88.03,0.0011,10.0,6.865,1.0435,0.2189,1.0662,11.85,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5628,1.2736,1.3924,66.16,11.85,66.16,54.31,False,RIGHT,0.251,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.0453444,136.189,247,GENERAL,True,421.9,2010.6,2054.4,11.85,0.984,0.0,3145.9,-3631.0,104.82,103.74,104.82,168.21,88.15,-0.0011,10.0,6.847,1.0435,0.2189,1.0662,11.85,-0.4807,1.0546,1.1590,114.50,2,750.0,251.0,0.5628,1.2736,1.3924,66.16,11.85,66.16,54.31,False,RIGHT,0.251,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.0877087,136.231,248,GENERAL,True,421.9,2010.6,2054.4,11.85,0.984,0.0,3145.9,-3631.0,104.62,104.58,104.62,169.13,88.16,-0.0170,10.0,6.824,1.0435,0.2189,1.0662,11.85,0.6144,1.5195,1.6390,67.98,3,350.0,251.0,1.6579,1.7384,2.4022,46.36,11.85,46.36,34.51,False,FORWARDS_RIGHT,0.577,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.1311352,136.275,249,GENERAL,True,421.9,2010.6,2054.4,11.85,0.984,0.0,3144.6,-3626.0,104.46,105.30,104.46,169.77,88.26,0.0245,10.0,6.795,1.0435,0.2189,1.0662,11.85,0.4361,1.9839,2.0313,77.60,3,350.0,251.0,1.4796,2.2028,2.6536,56.11,11.85,56.11,44.26,False,FORWARDS_RIGHT,0.637,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.1657264,136.309,250,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3143.4,-3621.2,104.22,103.82,104.22,168.59,88.00,0.0447,10.0,6.756,1.0438,0.2163,1.0660,11.71,1.3423,2.9353,3.2277,65.43,4,350.0,251.0,2.3861,3.1516,3.9530,52.87,0.00,52.87,0.00,False,FORWARDS_RIGHT,0.800,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.2111247,136.355,251,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3141.7,-3614.2,103.88,101.99,103.88,167.06,88.03,0.0298,10.0,6.709,1.0442,0.2127,1.0657,11.51,1.3423,2.9353,3.2277,65.43,4,350.0,251.0,2.3866,3.1480,3.9504,52.83,0.00,52.83,0.00,False,FORWARDS_RIGHT,0.800,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.2470446,136.391,252,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3140.2,-3608.1,103.67,101.57,103.67,166.80,88.11,0.0011,10.0,6.657,1.0446,0.2094,1.0654,11.33,1.5299,2.4709,2.9062,58.23,4,350.0,251.0,2.5746,2.6803,3.7165,46.15,0.00,46.15,0.00,False,FORWARDS_RIGHT,0.800,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.2895222,136.433,253,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3138.5,-3601.2,103.65,102.71,103.65,168.31,88.06,-0.0405,10.0,6.604,1.0451,0.2057,1.0651,11.14,1.1733,3.3995,3.5963,70.96,4,350.0,251.0,2.2184,3.6053,4.2331,58.40,0.00,58.40,0.00,False,FORWARDS_RIGHT,0.800,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.3370056,136.481,254,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3136.6,-3593.4,103.78,105.49,103.78,171.24,88.15,-0.0170,10.0,6.548,1.0455,0.2016,1.0647,10.91,0.4349,2.0061,2.0526,77.77,3,350.0,251.0,1.4803,2.2076,2.6580,56.16,0.00,56.16,0.00,False,FORWARDS_RIGHT,0.638,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.374182,136.518,255,GENERAL,False,0.0,0.0,0.0,0.00,0.000,0.0,3135.4,-3588.6,103.79,104.86,103.79,171.00,88.14,0.0394,10.0,6.487,1.0457,0.1990,1.0645,10.78,-0.0814,3.3985,3.3995,91.37,3,350.0,251.0,0.9642,3.5975,3.7245,75.00,0.00,75.00,0.00,False,RIGHT,0.600,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,0
1764557172.4184833,136.562,256,GENERAL,True,157.4,1423.1,1431.8,6.31,1.000,0.0,3135.4,-3588.6,103.68,102.70,103.68,169.59,88.07,0.0277,10.0,6.424,1.8523,0.2048,1.8636,6.31,-0.9295,2.3846,2.5593,111.30,1,750.0,251.0,0.9227,2.5894,2.7489,70.39,6.31,70.39,64.08,False,RIGHT,0.495,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,20
1764557172.4589176,136.602,257,GENERAL,True,157.4,1423.1,1431.8,6.31,1.000,0.0,3135.4,-3588.6,103.44,101.41,103.44,168.98,88.06,0.0085,10.0,6.356,1.8523,0.2048,1.8636,6.31,-0.7606,1.9203,2.0655,111.61,1,750.0,251.0,1.0917,2.1252,2.3892,62.81,6.31,62.81,56.50,False,RIGHT,0.430,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,22
1764557172.5019267,136.645,258,GENERAL,True,158.3,1435.3,1444.0,6.30,1.000,0.0,3135.4,-3588.6,103.17,101.82,103.17,170.12,87.94,0.0256,10.0,6.284,1.8765,0.2070,1.8879,6.30,-0.7606,1.9203,2.0655,111.61,1,750.0,251.0,1.1160,2.1274,2.4023,62.32,6.30,62.32,56.02,False,RIGHT,0.432,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,18
1764557172.5388784,136.682,259,GENERAL,True,158.3,1435.3,1444.0,6.30,1.000,0.0,3135.4,-3588.6,102.75,101.09,102.75,169.65,87.84,0.0437,10.0,6.210,1.8765,0.2070,1.8879,6.30,-0.4803,1.3877,1.4685,109.09,0,800.0,251.0,1.3962,1.5947,2.1196,48.80,6.30,48.80,42.50,False,FORWARDS_RIGHT,0.509,0,0,RECOVERING,False,False,True,0,True,STUCK_DETECTED,0.00,18
