timestamp,mode_time_elapsed,fps,person_detected,person_x_pixels,person_z_camera,person_confidence,servo_position,servo_is_moving,person_centered,pixel_error,total_moves,successful_centers,false_positive_rejections,detection_success_count,detection_failure_count,detection_rate,consecutive_successes,consecutive_failures,rolling_variance_pixels,rolling_std_dev_pixels,average_variance_pixels,reused_detection,last_good_age_ms,smoothing_applied,smoothed_position_x,raw_position_x,dynamic_offset_x,dynamic_offset_y,calibration_samples_count,movement_enabled,base_is_moving,base_direction,base_speed,movement_success_rate,total_movement_commands,avg_movement_duration,robot_pos_x,robot_pos_y,robot_orientation,robot_velocity_x,robot_velocity_y,total_distance_traveled,total_rotation,position_confidence,orientation_confidence,imu_initialized,imu_roll,imu_pitch,imu_yaw,imu_smoothed_yaw,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_update_rate,navigation_enabled,navigation_state,has_person_target,goal_reached,person_distance_mm,person_angle_deg,time_since_person_update,attractive_force_magnitude,repulsive_force_magnitude,total_force_magnitude,nav_movement_direction,nav_movement_speed,navigation_success_rate,goals_reached,force_calculations_count,obstacles_filtered_count
1764118016.476265,12.263825416564941,24.87819462861201,True,945,1142.833251953125,0.9677734375,0.18,False,True,35,9,21,0,48,21,69.56521739130434,10,0,4543.00664893617,67.40182971504683,4543.00664893617,1,201.9205093383789,47,945.0,945,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.20143462421976,0.0,0.0,0.0,3.8200496988928023,1.0,0.9,True,159.4389617324292,87.59031217144278,173.6298917883989,173.20143462421976,0.004261057823896408,-0.002130528911948204,0.01065264455974102,-9.260771751403809,0.038307227194309235,-0.33518823981285095,9.999941812383915,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.0005035400390625,1.569641180417058,79.17065613656085,5.0,NONE,0.0,0.0,0,69,12
1764118016.5168948,12.304455280303955,24.871183697995416,True,945,1142.833251953125,0.9677734375,0.18,False,True,35,9,22,0,49,21,70.0,11,0,4712.713435374149,68.64920564270318,4712.713435374149,1,240.3247356414795,48,945.0,945,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.2700530763858,0.0,0.0,0.0,3.8886681510588517,1.0,0.9,True,159.21342734074304,87.61837647483401,173.40683037409838,173.2700530763858,0.01065264455974102,-0.007456851191818714,0.002130528911948204,-9.241618156433105,0.1628057211637497,-0.35434186458587646,9.999921322487916,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.0007216930389404297,1.569641180417058,79.17065613656085,5.0,NONE,0.0,0.0,0,70,12
1764118016.5563455,12.343905925750732,24.88982924038832,True,945,1142.833251953125,0.9677734375,0.18,False,True,35,9,23,0,50,21,70.4225352112676,12,0,4865.1351020408165,69.75052044279538,4865.1351020408165,1,282.0696830749512,49,945.0,945,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.34230675354817,0.0,0.0,0.0,3.960921828221217,1.0,0.9,True,159.33158232428116,87.63371169205212,173.52650150550073,173.34230675354817,-0.001065264455974102,0.002130528911948204,0.0,-9.232041358947754,0.13407529890537262,-0.31603461503982544,9.999940362130813,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.0005147457122802734,1.569641180417058,79.16480322146063,5.0,NONE,0.0,0.0,0,71,12
1764118016.5970213,12.384581804275513,24.88260375584512,False,0,0,0.0,0.18,False,True,0,9,24,0,50,22,69.44444444444444,0,1,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.4119575408679,0.0,0.0,0.0,4.030572615540933,1.0,0.9,True,159.38703586563793,87.62434214571884,173.58187615723244,173.4119575408679,-0.00532632227987051,-0.006391586735844612,-0.003195793367922306,-9.260771751403809,-0.009576806798577309,-0.2298433631658554,9.99988238155107,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.04084181785583496,1.569641180417058,79.16480322146063,5.0,NONE,0.0,0.0,0,72,0
1764118016.6338942,12.421454668045044,24.900621771725955,False,0,0,0.0,0.18,False,True,0,9,25,0,50,23,68.4931506849315,0,2,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.43599221955097,0.0,0.0,0.0,4.054607294224013,1.0,0.9,True,159.26828049539367,87.6090772215877,173.46161550490947,173.43599221955097,-0.012783173471689224,-0.006391586735844612,0.00532632227987051,-9.318233489990234,0.009576806798577309,-0.26815059781074524,9.999946503076252,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.07782220840454102,1.569641180417058,78.9644644363269,5.000000000000001,NONE,0.0,0.0,0,73,0
1764118016.676144,12.463704347610474,24.90036310580551,False,0,0,0.0,0.18,False,True,0,9,26,0,50,24,67.56756756756756,0,3,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.43134126325523,0.0,0.0,0.0,4.059258250519747,1.0,0.9,True,159.21342734074304,87.61837647483401,173.40683037409838,173.43134126325523,0.002130528911948204,-0.004261057823896408,0.011717909015715122,-9.260771751403809,0.19153612852096558,-0.3926490843296051,9.999946388325851,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.12034296989440918,1.569641180417058,78.9644644363269,5.000000000000001,NONE,0.0,0.0,0,74,0
1764118016.713735,12.501295566558838,24.893295068829236,False,0,0,0.0,0.18,False,True,0,9,27,0,50,25,66.66666666666666,0,4,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.44413702082784,0.0,0.0,0.0,4.072054008092351,1.0,0.9,True,159.33158232428116,87.63371169205212,173.52650150550073,173.44413702082784,-0.003195793367922306,-0.006391586735844612,-0.013848437927663326,-9.241618156433105,0.08619125932455063,-0.4118026793003082,9.999958992172559,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.15794920921325684,1.569641180417058,79.65637667082004,5.000000000000001,NONE,0.0,0.0,0,75,0
1764118016.755317,12.542877435684204,24.887053060626666,False,0,0,0.0,0.18,False,True,0,9,28,0,50,26,65.78947368421053,0,5,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.5088182304599,0.0,0.0,0.0,4.136735217724407,1.0,0.9,True,159.61935591483373,87.62548555938858,173.8144744650065,173.5088182304599,0.004261057823896408,-0.009587380103766918,0.001065264455974102,-9.241618156433105,-0.009576806798577309,-0.33518823981285095,9.999950559760137,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.19951248168945312,1.569641180417058,79.65637667082004,5.000000000000001,NONE,0.0,0.0,0,76,0
1764118016.7997782,12.58733868598938,24.86753075013601,False,0,0,0.0,0.18,False,True,0,9,29,0,50,27,64.93506493506493,0,6,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.56306116446615,0.0,0.0,0.0,4.190978151730661,1.0,0.9,True,159.61935591483373,87.62548555938858,173.8144744650065,173.56306116446615,0.007456851191818714,-0.002130528911948204,-0.00532632227987051,-9.21288776397705,0.07661445438861847,-0.3734954595565796,9.999933057465274,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.24358820915222168,1.569641180417058,78.50323083347905,5.0,NONE,0.0,0.0,0,77,0
1764118016.8356812,12.623241662979126,24.892208301505168,False,0,0,0.0,0.18,False,True,0,9,30,0,50,28,64.1025641025641,0,7,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.5871189764732,0.0,0.0,0.0,4.215035963737705,1.0,0.9,True,159.50585801912393,87.63970573493464,173.70219362497983,173.5871189764732,-0.0,-0.00532632227987051,0.01065264455974102,-9.251194953918457,0.17238251864910126,-0.2968810200691223,9.999952377643938,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.2798929214477539,1.569641180417058,78.50323083347905,5.0,NONE,0.0,0.0,0,78,0
1764118016.8785095,12.666069984436035,24.889502898153108,False,0,0,0.0,0.18,False,True,0,9,31,0,50,29,63.29113924050633,0,8,4865.1351020408165,69.75052044279538,4865.1351020408165,0,0.0,49,945.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.60557724413394,0.0,0.0,0.0,4.233494231398453,1.0,0.9,True,159.61935591483373,87.62548555938858,173.8144744650065,173.60557724413394,-0.002130528911948204,-0.003195793367922306,-0.002130528911948204,-9.241618156433105,0.12449848651885986,-0.3926490843296051,9.999931070344163,False,IDLE,True,False,1284.820590208529,357.7077814385087,0.32268285751342773,1.569641180417058,78.09418094812945,5.0,NONE,0.0,0.0,0,79,0
1764118016.9179316,12.70549201965332,24.91663509105367,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,32,0,51,29,63.74999999999999,1,0,5090.393725490196,71.34699520996098,5090.393725490196,0,0.0,50,951.3333333333334,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.65606000764168,0.0,0.0,0.0,4.283976994906197,1.0,0.9,True,159.74636907918836,87.73464483683792,173.9116580091758,173.65606000764168,-0.002130528911948204,-0.00532632227987051,-0.006391586735844612,-9.241618156433105,0.047884032130241394,-0.3256114423274994,9.99993532937865,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0012774467468261719,1.5687892274783453,78.09418094812945,4.999999999999999,NONE,0.0,0.0,0,80,14
1764118016.958274,12.745834350585938,24.902248358973324,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,33,0,52,29,64.19753086419753,2,0,5294.655731523379,72.7643850487543,5294.655731523379,1,42.30499267578125,51,956.4,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.7058374825995,0.0,0.0,0.0,4.3337544698640045,1.0,0.9,True,159.86022058150127,87.71983282961077,174.02427625507872,173.7058374825995,0.002130528911948204,0.0,-0.004261057823896408,-9.251194953918457,0.028730420395731926,-0.2777273952960968,9.999952434248002,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0005257129669189453,1.5687892274783453,78.03602659275252,5.000000000000001,NONE,0.0,0.0,0,81,15
1764118016.9969516,12.784512042999268,24.892706699820895,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,34,0,53,29,64.63414634146342,3,0,5479.807692307692,74.02572317990344,5479.807692307692,1,80.28531074523926,52,960.2,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.75007749238412,0.0,0.0,0.0,4.377994479648635,1.0,0.9,True,159.86022058150127,87.71983282961077,174.02427625507872,173.75007749238412,0.009587380103766918,0.008522115647792816,0.0,-9.232041358947754,0.09576806426048279,-0.3734954595565796,9.999938011553693,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0006704330444335938,1.5687892274783453,78.03602659275252,5.000000000000001,NONE,0.0,0.0,0,82,15
1764118017.0370944,12.824654817581177,24.919314725081264,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,35,0,54,29,65.06024096385542,4,0,5647.544723969252,75.15014786392142,5647.544723969252,1,121.11973762512207,53,962.7333333333333,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.7966085868078,0.0,0.0,0.0,4.424525574072305,1.0,0.9,True,159.733021110238,87.61134999009383,173.92692644914632,173.7966085868078,0.001065264455974102,0.001065264455974102,-0.002130528911948204,-9.2033109664917,0.14365209639072418,-0.31603461503982544,9.999950650470177,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0005280971527099609,1.5687892274783453,79.1703738289085,5.000000000000001,NONE,0.0,0.0,0,83,16
1764118017.0789177,12.866478204727173,24.911442206710355,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,36,0,55,29,65.47619047619048,5,0,5799.392592592592,76.153743129229,5799.392592592592,1,161.76509857177734,54,964.0,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.85439403954197,0.0,0.0,0.0,4.482311026806485,1.0,0.9,True,159.7907918076846,87.60203715839788,173.98468490144015,173.85439403954197,-0.0,0.003195793367922306,-0.003195793367922306,-9.251194953918457,0.13407529890537262,-0.2968810200691223,9.999959298708228,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0012400150299072266,1.5687892274783453,79.1703738289085,5.000000000000001,NONE,0.0,0.0,0,84,16
1764118017.1178393,12.905399799346924,24.917875031603383,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,37,0,56,29,65.88235294117646,6,0,5936.726948051948,77.0501586504009,5936.726948051948,1,201.01666450500488,55,964.0,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.91233249718664,0.0,0.0,0.0,4.540249484451152,1.0,0.9,True,159.91051669960234,87.6172262028018,174.1058860819472,173.91233249718664,0.003195793367922306,-0.001065264455974102,0.00532632227987051,-9.251194953918457,0.028730420395731926,-0.33518823981285095,9.999943340846935,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0008466243743896484,1.5687892274783453,79.38748573388028,5.0,NONE,0.0,0.0,0,85,15
1764118017.1584752,12.946035623550415,24.918183234005426,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,38,0,57,29,66.27906976744185,7,0,6060.790100250627,77.85107642319808,6060.790100250627,1,242.4330711364746,56,964.0,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.95359907285624,0.0,0.0,0.0,4.581516060120748,1.0,0.9,True,160.03030442499147,87.63251263672697,174.22714022170265,173.95359907285624,-0.002130528911948204,0.008522115647792816,0.00532632227987051,-9.251194953918457,0.1149216815829277,-0.3926490843296051,9.999954645229495,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0005483627319335938,1.5687892274783453,79.38748573388028,5.0,NONE,0.0,0.0,0,86,15
1764118017.1970491,12.984609603881836,24.921360632691968,True,964,1139.20621084818,0.9013671875,0.18,False,True,54,9,39,0,58,29,66.66666666666666,8,0,6172.705686630369,78.56656850486961,6172.705686630369,1,281.02898597717285,57,964.0,964,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,173.9956555903051,0.0,0.0,0.0,4.623572577569604,1.0,0.9,True,160.0355564685512,87.66228618363618,174.23503963949497,173.9956555903051,-0.001065264455974102,-0.004261057823896408,0.003195793367922306,-9.241618156433105,0.09576806426048279,-0.33518823981285095,9.999956646372766,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0005376338958740234,1.5687892274783453,79.21315251168527,5.000000000000001,NONE,0.0,0.0,0,87,16
1764118017.2390847,13.026645183563232,24.92098663307601,False,0,0,0.0,0.18,False,True,0,9,40,0,58,30,65.9090909090909,0,1,6172.705686630369,78.56656850486961,6172.705686630369,0,0.0,57,964.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.06028085466824,0.0,0.0,0.0,4.688197841932748,1.0,0.9,True,160.15015385718104,87.64789835899218,174.34844626861116,174.06028085466824,0.002130528911948204,-0.009587380103766918,0.001065264455974102,-9.232041358947754,0.07661445438861847,-0.3447650372982025,9.999930425607799,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.0422818660736084,1.5687892274783453,79.21315251168527,5.000000000000001,NONE,0.0,0.0,0,88,0
1764118017.279969,13.067529439926147,24.880818909204024,False,0,0,0.0,0.18,False,True,0,9,41,0,58,31,65.1685393258427,0,2,6172.705686630369,78.56656850486961,6172.705686630369,0,0.0,57,964.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.1136780350287,0.0,0.0,0.0,4.741595022293211,1.0,0.9,True,160.15015385718104,87.64789835899218,174.34844626861116,174.1136780350287,-0.008522115647792816,-0.006391586735844612,-0.004261057823896408,-9.251194953918457,0.019153613597154617,-0.2777273952960968,9.999952209358158,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.08349227905273438,1.5687892274783453,78.74789022139744,5.0,NONE,0.0,0.0,0,89,0
1764118017.3211575,13.108717918395996,24.85608201613683,False,0,0,0.0,0.18,False,True,0,9,42,0,58,32,64.44444444444444,0,3,6172.705686630369,78.56656850486961,6172.705686630369,0,0.0,57,964.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.15197063596707,0.0,0.0,0.0,4.779887623231588,1.0,0.9,True,160.09512718161193,87.65271925011865,174.29458401855982,174.15197063596707,-0.004261057823896408,0.003195793367922306,0.007456851191818714,-9.27034854888916,0.10534487664699554,-0.38307225704193115,9.999936422116457,False,IDLE,True,False,1284.3946137391727,358.6950967901469,0.12465858459472656,1.5687892274783453,80.00953925277979,5.0,NONE,0.0,0.0,0,90,0
1764118017.3646624,13.152222871780396,24.867255831502096,True,965,1130.5309439915006,0.68701171875,0.18,False,True,55,9,43,0,59,32,64.83516483516483,1,0,6277.256575102279,79.22913968422401,6277.256575102279,0,0.0,58,964.3333333333334,965,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.16761611604784,0.0,0.0,0.0,4.795533103312351,1.0,0.9,True,159.9800992199838,87.66713679055768,174.18073105588638,174.16761611604784,0.017044231295585632,-0.008522115647792816,0.009587380103766918,-9.232041358947754,0.13407529890537262,-0.35434186458587646,9.99995215931399,False,IDLE,True,False,1275.5810784141747,358.68511788383887,0.0014719963073730469,1.5511621568283491,80.00953925277979,5.0,NONE,0.0,0.0,0,91,20
1764118017.400555,13.188115358352661,24.85682808830518,True,965,1130.5309439915006,0.68701171875,0.18,False,True,55,9,44,0,60,32,65.21739130434783,2,0,6371.35,79.82073665408006,6371.35,1,38.24043273925781,59,964.6,965,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.17109379165922,0.0,0.0,0.0,4.79901077892373,1.0,0.9,True,159.85986426814605,87.65161467416314,174.0590530111925,174.17109379165922,0.007456851191818714,-0.003195793367922306,-0.008522115647792816,-9.241618156433105,0.08619125932455063,-0.4118026793003082,9.999961334875584,False,IDLE,True,False,1275.5810784141747,358.68511788383887,0.0005311965942382812,1.5511621568283491,80.00953925277979,5.0,NONE,0.0,0.0,0,92,20
1764118017.4439735,13.231534004211426,24.8765640223283,True,967,1121.9725025663568,0.66943359375,0.18,False,True,57,9,45,0,61,32,65.59139784946237,3,0,6462.98087431694,80.39266679440942,6462.98087431694,0,0.0,60,965.4666666666667,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.20242809224496,0.0,0.0,0.0,4.8303450795094705,1.0,0.9,True,160.039643939459,87.6575291684912,174.2402694550036,174.20242809224496,-0.007456851191818714,0.001065264455974102,-0.011717909015715122,-9.232041358947754,0.047884032130241394,-0.3447650372982025,9.999948778722466,False,IDLE,True,False,1267.3307786779496,358.80401266741364,0.0013659000396728516,1.5346615573558993,80.18050248154152,4.999999999999999,NONE,0.0,0.0,0,93,21
1764118017.483069,13.270629405975342,24.846954467621504,True,967,1121.9725025663568,0.66943359375,0.18,False,True,57,9,46,0,62,32,65.95744680851064,4,0,6545.330777366473,80.90321858471684,6545.330777366473,1,39.02626037597656,61,966.1333333333333,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.23943410160692,0.0,0.0,0.0,4.86735108887143,1.0,0.9,True,160.15527477326822,87.6431703678116,174.3547449950598,174.23943410160692,-0.002130528911948204,-0.006391586735844612,-0.009587380103766918,-9.27034854888916,0.06703764945268631,-0.35434186458587646,9.999940294256989,False,IDLE,True,False,1267.3307786779496,358.80401266741364,0.0013425350189208984,1.5346615573558993,80.18050248154152,4.999999999999999,NONE,0.0,0.0,0,94,21
1764118017.522495,13.310055494308472,24.85601240344368,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,47,0,63,32,66.3157894736842,5,0,6619.142857142857,81.35811488193944,6619.142857142857,0,0.0,62,966.6,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.27656525296595,0.0,0.0,0.0,4.904482240230465,1.0,0.9,True,160.27630477257642,87.65861563462515,174.47719759553755,174.27656525296595,0.004261057823896408,-0.003195793367922306,0.004261057823896408,-9.251194953918457,0.08619125932455063,-0.31603461503982544,9.999963107998074,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0005323886871337891,1.5265429625558025,79.07627543408681,5.0,NONE,0.0,0.0,0,95,22
1764118017.5655143,13.353074789047241,24.870621070160812,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,48,0,64,32,66.66666666666666,6,0,6685.094990079365,81.76243018697136,6685.094990079365,1,40.85421562194824,63,966.8666666666667,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.30157099034946,0.0,0.0,0.0,4.929487977613974,1.0,0.9,True,160.27630477257642,87.65861563462515,174.47719759553755,174.30157099034946,0.01065264455974102,0.003195793367922306,0.011717909015715122,-9.222464561462402,0.10534487664699554,-0.35434186458587646,9.999946207097459,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0013284683227539062,1.5265429625558025,80.83598335929423,5.0,NONE,0.0,0.0,0,96,21
1764118017.6015332,13.38909363746643,24.896839620645256,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,49,0,65,32,67.0103092783505,7,0,6743.80625,82.12068101276316,6743.80625,1,78.62329483032227,64,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.31432771706565,0.0,0.0,0.0,4.9422447043301645,1.0,0.9,True,160.16055978341342,87.67308020222653,174.36260690665705,174.31432771706565,-0.004261057823896408,-0.004261057823896408,-0.008522115647792816,-9.289502143859863,0.07661445438861847,-0.3064578175544739,9.99995251314356,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0005872249603271484,1.5265429625558025,80.83598335929423,5.0,NONE,0.0,0.0,0,97,21
1764118017.6446035,13.432163953781128,24.88677684916612,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,50,0,66,32,67.3469387755102,8,0,6795.842657342658,82.43690106586163,6795.842657342658,1,119.75836753845215,65,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.33945317279637,0.0,0.0,0.0,4.967370160060881,1.0,0.9,True,160.39739522622682,87.67416340964189,174.59970082591846,174.33945317279637,-0.006391586735844612,-0.001065264455974102,0.002130528911948204,-9.289502143859863,0.08619125932455063,-0.3064578175544739,9.999944093588597,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0014917850494384766,1.5265429625558025,80.20141199130055,5.0,NONE,0.0,0.0,0,98,20
1764118017.6825032,13.47006368637085,24.886883040274142,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,51,0,67,32,67.67676767676768,9,0,6841.722297602894,82.71470424055747,6841.722297602894,1,158.0188274383545,66,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.35232830548904,0.0,0.0,0.0,4.980245292753551,1.0,0.9,True,160.27630477257642,87.65861563462515,174.47719759553755,174.35232830548904,0.003195793367922306,-0.008522115647792816,0.00532632227987051,-9.260771751403809,0.14365209639072418,-0.33518823981285095,9.999952461006284,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.00130462646484375,1.5265429625558025,80.20141199130055,5.0,NONE,0.0,0.0,0,99,20
1764118017.723655,13.511215448379517,24.84876978213414,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,52,0,68,32,68.0,10,0,6881.919885864793,82.95733774576419,6881.919885864793,1,200.90222358703613,67,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.35913059429873,0.0,0.0,0.0,4.987047581563246,1.0,0.9,True,160.16055978341342,87.67308020222653,174.36260690665705,174.35913059429873,0.004261057823896408,-0.004261057823896408,-0.007456851191818714,-9.279925346374512,0.13407529890537262,-0.35434186458587646,9.999958038506156,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0006175041198730469,1.5265429625558025,80.4005641231297,5.000000000000001,NONE,0.0,0.0,0,100,17
1764118017.7639964,13.551556825637817,24.829016552469223,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,53,0,69,32,68.31683168316832,11,0,6916.87084398977,83.16772717821361,6916.87084398977,1,240.2169704437256,68,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.40102757130194,0.0,0.0,0.0,5.028944558566451,1.0,0.9,True,160.39739522622682,87.67416340964189,174.59970082591846,174.40102757130194,0.007456851191818714,-0.00532632227987051,0.012783173471689224,-9.222464561462402,0.09576806426048279,-0.3926490843296051,9.999945093210885,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0007855892181396484,1.5265429625558025,80.4005641231297,5.000000000000001,NONE,0.0,0.0,0,101,17
1764118017.8034313,13.590991735458374,24.849344230061238,True,967,1117.5515926380172,0.69091796875,0.18,False,True,57,9,54,0,70,32,68.62745098039215,12,0,6946.974948240166,83.34851497321452,6946.974948240166,1,280.82728385925293,69,967.0,967,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.4520942493772,0.0,0.0,0.0,5.080011236641724,1.0,0.9,True,160.33444582191987,87.58743038684604,174.56971979194506,174.4520942493772,0.002130528911948204,-0.01065264455974102,0.004261057823896408,-9.2033109664917,0.09576806426048279,-0.33518823981285095,9.999958814528803,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.0005931854248046875,1.5265429625558025,79.23559157406872,4.999999999999999,NONE,0.0,0.0,0,102,17
1764118017.8437579,13.63131833076477,24.829284900512782,False,0,0,0.0,0.18,False,True,0,9,55,0,70,33,67.96116504854369,0,1,6946.974948240166,83.34851497321452,6946.974948240166,0,0.0,69,967.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.4735284304747,0.0,0.0,0.0,5.1014454177392,1.0,0.9,True,160.21822131681932,87.60148626999121,174.4546112659782,174.4735284304747,0.006391586735844612,-0.003195793367922306,0.008522115647792816,-9.184157371520996,0.1628057211637497,-0.35434186458587646,9.999959769920052,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.04087543487548828,1.5265429625558025,79.23559157406872,4.999999999999999,NONE,0.0,0.0,0,103,0
1764118017.8818717,13.669432163238525,24.846066053874146,False,0,0,0.0,0.18,False,True,0,9,56,0,70,34,67.3076923076923,0,2,6946.974948240166,83.34851497321452,6946.974948240166,0,0.0,69,967.0,0,0.0,0.0,0,False,False,NONE,0.0,0.0,0,0.0,0.0,0.0,174.49580301787316,0.0,0.0,0.0,5.12372000513767,1.0,0.9,True,160.33969297200514,87.61668207104641,174.57749086904448,174.49580301787316,0.008522115647792816,-0.002130528911948204,-0.007456851191818714,-9.184157371520996,0.1149216815829277,-0.3926490843296051,9.999962082419753,False,IDLE,True,False,1263.271481277901,358.92326692197474,0.07906103134155273,1.5265429625558025,79.18422691941242,5.0,NONE,0.0,0.0,0,104,0
